,model,ndcg,metric,hybrid
20092,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20093,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20094,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,cosine,yes
20095,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,ip,yes
20096,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,l2,yes
20097,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20098,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20099,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20100,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20101,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20102,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20103,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20104,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20105,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20106,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20107,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20108,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20109,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20110,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20111,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20112,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20113,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20114,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20115,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,cosine,yes
20116,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,ip,yes
20117,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,l2,yes
20118,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20119,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20120,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20121,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20122,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20123,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20124,sentence-transformers/all-MiniLM-L6-v2,0.6404015779112125,cosine,yes
20125,sentence-transformers/all-MiniLM-L6-v2,0.6404015779112125,ip,yes
20126,sentence-transformers/all-MiniLM-L6-v2,0.6404015779112125,l2,yes
20127,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20128,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20129,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20130,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20131,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20132,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20133,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20134,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20135,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20136,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20137,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20138,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20139,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20140,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20141,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20142,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20143,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20144,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20145,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20146,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20147,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20148,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20149,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20150,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20151,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,cosine,yes
20152,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,ip,yes
20153,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,l2,yes
20154,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,cosine,yes
20155,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,ip,yes
20156,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,l2,yes
20157,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,cosine,yes
20158,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,ip,yes
20159,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,l2,yes
20160,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20161,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20162,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20163,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,cosine,yes
20164,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,ip,yes
20165,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,l2,yes
20166,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20167,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20168,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20169,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20170,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20171,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20172,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20173,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20174,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20175,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20176,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20177,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20178,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,cosine,yes
20179,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,ip,yes
20180,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,l2,yes
20181,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20182,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20183,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20184,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20185,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20186,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20187,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20188,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20189,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20190,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20191,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20192,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20193,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20194,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20195,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20196,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20197,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20198,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20199,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20200,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20201,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20202,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20203,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20204,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20205,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20206,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20207,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20208,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20209,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20210,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20211,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20212,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20213,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20214,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20215,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20216,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20217,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20218,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20219,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20220,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20221,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20222,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20223,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20224,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20225,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20226,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20227,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20228,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20229,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20230,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20231,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20232,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20233,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20234,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20235,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20236,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20237,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20238,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20239,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20240,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20241,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20242,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20243,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20244,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20245,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20246,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20247,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,cosine,yes
20248,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,ip,yes
20249,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,l2,yes
20250,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20251,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20252,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20253,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,cosine,yes
20254,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,ip,yes
20255,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,l2,yes
20256,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,cosine,yes
20257,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,ip,yes
20258,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,l2,yes
20259,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20260,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20261,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20262,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,cosine,yes
20263,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,ip,yes
20264,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,l2,yes
20265,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20266,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20267,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20268,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20269,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20270,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20271,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,cosine,yes
20272,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,ip,yes
20273,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,l2,yes
20274,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20275,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20276,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20277,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20278,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20279,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20280,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20281,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20282,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20283,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20284,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20285,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20286,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,cosine,yes
20287,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,ip,yes
20288,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,l2,yes
20289,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20290,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20291,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20292,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20293,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20294,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20295,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,cosine,yes
20296,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,ip,yes
20297,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,l2,yes
20298,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20299,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20300,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20301,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,cosine,yes
20302,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,ip,yes
20303,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,l2,yes
20304,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20305,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20306,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20307,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20308,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20309,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20310,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20311,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20312,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20313,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20314,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20315,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20316,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20317,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20318,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20319,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20320,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20321,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20322,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,cosine,yes
20323,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,ip,yes
20324,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,l2,yes
20325,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20326,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20327,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20328,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20329,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20330,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20331,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20332,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20333,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20334,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20335,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20336,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20337,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20338,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20339,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20340,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,cosine,yes
20341,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,ip,yes
20342,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,l2,yes
20343,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20344,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20345,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20346,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20347,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20348,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20349,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20350,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20351,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20352,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20353,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20354,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20355,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20356,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20357,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20358,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
20359,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
20360,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
20361,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20362,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20363,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20364,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20365,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20366,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20367,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20368,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20369,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20370,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20371,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20372,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20373,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20374,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20375,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20376,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20377,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20378,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20379,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20380,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20381,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20382,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20383,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20384,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20385,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20386,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20387,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20388,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20389,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20390,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20391,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20392,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20393,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20394,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20395,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20396,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20397,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
20398,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
20399,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
20400,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
20401,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
20402,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
20403,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
20404,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
20405,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
20406,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
20407,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
20408,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
20409,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,cosine,no
20410,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,ip,no
20411,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,l2,no
20412,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
20413,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
20414,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
20415,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
20416,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
20417,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
20418,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,cosine,no
20419,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,ip,no
20420,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,l2,no
20421,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
20422,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
20423,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
20424,sentence-transformers/all-MiniLM-L6-v2,0.3333333333333335,cosine,no
